0.375	0.09521484375	0.015625	0.0205078125	
0.78955078125	0.81982421875	0.3916015625	0.3583984375	
0.640625	0.61328125	0.015625	0.0234375	
0.44775390625	0.09716796875	0.0126953125	0.0185546875	
0.58544921875	0.53076171875	0.0361328125	0.0712890625	
0.57177734375	0.3232421875	0.1044921875	0.111328125	
0.3408203125	0.52783203125	0.037109375	0.0771484375	
0.64697265625	0.5302734375	0.0341796875	0.068359375	
0.2841796875	0.18017578125	0.12890625	0.1279296875	
0.47509765625	0.671875	0.0380859375	0.078125	
0.40234375	0.529296875	0.03515625	0.076171875	
0.2802734375	0.5263671875	0.037109375	0.080078125	
0.525390625	0.529296875	0.0390625	0.08203125	
0.87548828125	0.728515625	0.2001953125	0.203125	
0.4638671875	0.52783203125	0.037109375	0.0791015625	
0.4150390625	0.6708984375	0.041015625	0.080078125	
0.896484375	0.1689453125	0.197265625	0.1796875	
0.35302734375	0.66845703125	0.0400390625	0.0810546875	
